sentence,splitset_label
a turgid little history lessonhumourless and dull ,2
too silly to be frighteningtoo stolid to be funnyit projects the same lazy affability as its nominal stardavid arquette ,2
if kaufman kept cameron diaz a prisoner in a cage with her apein his latesthe d have them mate ,2
trivial where it should be profoundand hypercliched where it should be sincere ,2
it would be hard to think of a recent movie that has worked this hard to achieve this little fun ,2
theology asidewhy put someone who ultimately does nt learn at the center of a kidsstory ,2
all that lrb powerpuff girls rrb charm is present in the moviebut itspread too thin ,2
sometimes smart but more often sophomoric ,2
the illconceived modernday ending falls flat where it should deliver a moral punch ,2
collateral damage isdespite its alleged provocation postan antiquein the end ,2
as are its starits attitude and its obliviousness ,2
dawdles and drags when it should popit does nt even have the virtue of enough mindless violence to break up the tedium of all its generational bonding ,2
its savetheplanet message clashes with its crass marketing ,2
a great idea becomes a notgreat movie ,2
 watching this film nearly provoked me to take my own life ,2
and if the hours winsbest picturei just might ,2
by the endi was looking for something hard with which to bludgeon myself unconscious ,2
not a movie but a liveaction agitprop cartoon so shameless and coarseitalmost funny ,2
feels like six different movies fighting each other for attention ,2
life is a crockor something like it ,2
made by jackasses for jackasses ,2
despite a powerful portrayal by binocheita period romance that suffers from an overly deliberate pace and uneven narrative momentum ,2
the picture is a primer on what happens when lack of knowhow mixes with lack of giveadamn ,2
bartleby is a onejoke movieand a bad joke at that ,2
given that both movies expect us to root for convicted violent felons over those assigned to protect us from samewe need every bit of sympathy the cons can musterthis timethere is nt much ,2
a bravura exercise in emptiness ,2
philip k dick must be turning in his gravealong with my stomach ,2
despite the premise of a good storyit wastes all its star power on cliched or meaningless roles ,2
all prints of this film should be sent to and buried on pluto ,2
not only does the movie fail to make us part of its realityit fails the most basic relevancy test as well ,2
first goodthen bothersome ,2
excellent acting and direction ,2
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crimebusting comic vehiclea wellintentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,2
itdifficult to say whether the tuxedo is more boring or embarrassingi m prepared to call it a draw ,2
even as lame horror flicks gothis is lame ,2
so routinefamiliar and predictableit raises the possibility that it wrote itself as a newly automated final draft computer program ,2
sunshine state lacks the kind of dynamic that limbo offersand in some ways is a rather indulgent piece ,2
even legends like alfred hitchcock and john huston occasionally directed triflesso itno surprise to see a worldclass filmmaker like zhang yimou behind the camera for a yarn thatultimately rather inconsequential ,2
a longwindedpredictable scenario ,2
too close to phantom menace for comfort ,2
although trying to balance selfreferential humor and a normal ol slasher plot seemed like a decent endeavorthe result does nt fully satisfy either the diehard jason fans or those who can take a good joke ,2
too clunky and too busy ribbing itself to be truly entertaining ,2
this movie is about lyingcheatingbut loving the friends you betray ,2
it smacks of purely commercial motivationwith no great love for the original ,2
melanie eventually slugs the yankee ,2
too bad the former murphy brown does nt pop reese back ,2
at the bottom rung of the seriesentries ,2
a real clunker ,2
a wellmadethoughtfulwellacted clunkerbut a clunker nonetheless ,2
a dreary ripoff of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans ,2
the picturescored by a perversely cheerful marcus miller accordionharmonicabanjo abominationis a monument to bad in all its florid variety ,2
good for a few unintentional laughs extreme opswas obviously made for thexxxcrowdpeople who enjoy mindless action without the benefit of decent actingwritingand direction ,2
 a bigbaggysprawling carnival of a moviestretching out before us with little rhyme or reason ,2
a frustrating combination of strained humor and heavyhanded sentimentality ,2
lawrence preaches strictly to the converted ,2
as written by michael berg and michael j wilson from a story by wilsonthis relentlessallwiseguysallthetime approach tries way too hard and gets tiring in no time at all ,2
will probably stay in the shadow of its two oldermore accessible qatsi siblings ,2
just when the movie seems confident enough to handle subtletyit dives into soapy bathos ,2
choppy editing and too many repetitive scenes spoil what could have been an important documentary about standup comedy ,2
 the film falls back on the same old formula of teen sexoutrageous pranks and scenes designed to push the envelope of bad taste for laughs ,2
the only thing in pauline and paulette that you have nt seen before is a scene featuring a football fieldsized oriental rug crafted out of millions of vibrant flowers ,2
